"","diseaseId","targetId","datatypeId","datasourceId","score","evidenceCount"
"589575","MONDO_0009162","ENSG00000132881","animal_model","impc",0.2774596,1
"589576","MONDO_0009162","ENSG00000133110","animal_model","impc",0.3358818,1
"589577","MONDO_0009162","ENSG00000133937","animal_model","impc",0.2735689,1
"589578","MONDO_0009162","ENSG00000134532","animal_model","impc",0.2537503,1
"589579","MONDO_0009162","ENSG00000134853","animal_model","impc",0.2545406,1
"589580","MONDO_0009162","ENSG00000136068","animal_model","impc",0.2617142,1
"589581","MONDO_0009162","ENSG00000138759","animal_model","impc",0.2757574,1
"589582","MONDO_0009162","ENSG00000139219","animal_model","impc",0.3209875,2
"589583","MONDO_0009162","ENSG00000139579","animal_model","impc",0.2725354,1
"589584","MONDO_0009162","ENSG00000141627","animal_model","impc",0.2577019,1
"589585","MONDO_0009162","ENSG00000143033","animal_model","impc",0.2512578,1
"589586","MONDO_0009162","ENSG00000147655","animal_model","impc",0.2763653,1
"589587","MONDO_0009162","ENSG00000148384","animal_model","impc",0.2639636,1
"589588","MONDO_0009162","ENSG00000148516","animal_model","impc",0.316428,1
"589589","MONDO_0009162","ENSG00000152592","animal_model","impc",0.3088288,1
"589590","MONDO_0009162","ENSG00000156427","animal_model","impc",0.2573979,1
"589591","MONDO_0009162","ENSG00000157796","animal_model","impc",0.2784323,1
"589592","MONDO_0009162","ENSG00000163501","animal_model","impc",0.2677935,1
"589593","MONDO_0009162","ENSG00000166813","animal_model","impc",0.2702252,1
"589594","MONDO_0009162","ENSG00000169071","animal_model","impc",0.3336324,2
"589595","MONDO_0009162","ENSG00000169604","animal_model","impc",0.2539327,1
"589596","MONDO_0009162","ENSG00000176887","animal_model","impc",0.2739944,1
"589597","MONDO_0009162","ENSG00000187240","animal_model","impc",0.2513186,1
"589598","MONDO_0009162","ENSG00000189120","animal_model","impc",0.3114429,1
"589599","MONDO_0009162","ENSG00000197603","animal_model","impc",0.3102879,1
"589600","MONDO_0009162","ENSG00000253293","animal_model","impc",0.2564252,1
"599408","MONDO_0009162","ENSG00000118965","genetic_association","eva",0.1945379,1
"599410","MONDO_0009162","ENSG00000204104","genetic_association","eva",0.1945379,1
"599411","MONDO_0009162","ENSG00000284862","genetic_association","eva",0.1945379,1
"599856","MONDO_0009162","ENSG00000013619","literature","europepmc",0.01215862,1
"599857","MONDO_0009162","ENSG00000072832","literature","europepmc",0.04863446,1
"599859","MONDO_0009162","ENSG00000074047","literature","europepmc",0.03039654,1
"599860","MONDO_0009162","ENSG00000101292","literature","europepmc",0.01823792,1
"599861","MONDO_0009162","ENSG00000106571","literature","europepmc",0.03039654,1
"599862","MONDO_0009162","ENSG00000111087","literature","europepmc",0.09726893,1
"599863","MONDO_0009162","ENSG00000128602","literature","europepmc",0.01215862,1
"599864","MONDO_0009162","ENSG00000138136","literature","europepmc",0.06079308,1
"599865","MONDO_0009162","ENSG00000140465","literature","europepmc",0.03039654,1
"599866","MONDO_0009162","ENSG00000142208","literature","europepmc",0.03039654,1
"599867","MONDO_0009162","ENSG00000145040","literature","europepmc",0.01215862,1
"599868","MONDO_0009162","ENSG00000163132","literature","europepmc",0.079031,1
"599869","MONDO_0009162","ENSG00000164690","literature","europepmc",0.01215862,1
"599870","MONDO_0009162","ENSG00000165731","literature","europepmc",0.04255516,1
"599871","MONDO_0009162","ENSG00000171105","literature","europepmc",0.03039654,1
"599873","MONDO_0009162","ENSG00000179295","literature","europepmc",0.03039654,1
"599874","MONDO_0009162","ENSG00000185920","literature","europepmc",0.01215862,1
"599875","MONDO_0009162","ENSG00000196924","literature","europepmc",0.06079308,1
"599876","MONDO_0009162","ENSG00000203965","literature","europepmc",0.06079308,1
"599877","MONDO_0009162","ENSG00000259384","literature","europepmc",0.1418505,3
"661174","MONDO_0010168","ENSG00000004864","animal_model","impc",0.3081601,1
"661175","MONDO_0010168","ENSG00000013293","animal_model","impc",0.3025672,1
"661176","MONDO_0010168","ENSG00000019991","animal_model","impc",0.2513186,1
"661177","MONDO_0010168","ENSG00000033867","animal_model","impc",0.3539677,2
"661178","MONDO_0010168","ENSG00000053918","animal_model","impc",0.2493124,1
"661179","MONDO_0010168","ENSG00000064651","animal_model","impc",0.254419,1
"661180","MONDO_0010168","ENSG00000074621","animal_model","impc",0.2989804,1
"661181","MONDO_0010168","ENSG00000075891","animal_model","impc",0.3335412,2
"661182","MONDO_0010168","ENSG00000079215","animal_model","impc",0.2648754,1
"661183","MONDO_0010168","ENSG00000080824","animal_model","impc",0.2710155,1
"661184","MONDO_0010168","ENSG00000091010","animal_model","impc",0.3568554,2
"661185","MONDO_0010168","ENSG00000091137","animal_model","impc",0.4375548,3
"661186","MONDO_0010168","ENSG00000099721","animal_model","impc",0.3553659,2
"661187","MONDO_0010168","ENSG00000102001","animal_model","impc",0.4033621,2
"661188","MONDO_0010168","ENSG00000104313","animal_model","impc",0.3231,2
"661189","MONDO_0010168","ENSG00000105379","animal_model","impc",0.3191029,1
"661190","MONDO_0010168","ENSG00000105392","animal_model","impc",0.2688878,1
"661191","MONDO_0010168","ENSG00000108784","animal_model","impc",0.2606199,1
"661192","MONDO_0010168","ENSG00000112333","animal_model","impc",0.2753319,1
"661193","MONDO_0010168","ENSG00000114923","animal_model","impc",0.2738728,1
"661194","MONDO_0010168","ENSG00000116039","animal_model","impc",0.2675503,1
"661195","MONDO_0010168","ENSG00000125363","animal_model","impc",0.3553659,2
"661196","MONDO_0010168","ENSG00000132464","animal_model","impc",0.2663953,1
"661197","MONDO_0010168","ENSG00000133256","animal_model","impc",0.5356922,4
"661198","MONDO_0010168","ENSG00000134571","animal_model","impc",0.3485723,2
"661199","MONDO_0010168","ENSG00000137868","animal_model","impc",0.2572155,1
"661200","MONDO_0010168","ENSG00000139767","animal_model","impc",0.2751495,1
"661201","MONDO_0010168","ENSG00000140795","animal_model","impc",0.2905909,1
"661202","MONDO_0010168","ENSG00000141510","animal_model","impc",0.310835,1
"661203","MONDO_0010168","ENSG00000147889","animal_model","impc",0.2541759,1
"661204","MONDO_0010168","ENSG00000148516","animal_model","impc",0.2555133,1
"661206","MONDO_0010168","ENSG00000151615","animal_model","impc",0.3019592,1
"661207","MONDO_0010168","ENSG00000151779","animal_model","impc",0.264997,1
"661208","MONDO_0010168","ENSG00000153208","animal_model","impc",0.2884024,1
"661209","MONDO_0010168","ENSG00000155657","animal_model","impc",0.3245895,2
"661210","MONDO_0010168","ENSG00000157087","animal_model","impc",0.3047557,1
"661211","MONDO_0010168","ENSG00000158966","animal_model","impc",0.2520481,1
"661212","MONDO_0010168","ENSG00000160183","animal_model","impc",0.2868825,1
"661213","MONDO_0010168","ENSG00000162236","animal_model","impc",0.2969134,1
"661214","MONDO_0010168","ENSG00000162761","animal_model","impc",0.3253342,2
"661215","MONDO_0010168","ENSG00000164199","animal_model","impc",0.2806816,1
"661216","MONDO_0010168","ENSG00000165588","animal_model","impc",0.2651794,1
"661217","MONDO_0010168","ENSG00000167800","animal_model","impc",0.2549054,1
"661218","MONDO_0010168","ENSG00000168269","animal_model","impc",0.2702252,1
"661219","MONDO_0010168","ENSG00000168505","animal_model","impc",0.2777636,1
"661220","MONDO_0010168","ENSG00000179774","animal_model","impc",0.3150297,1
"661221","MONDO_0010168","ENSG00000180509","animal_model","impc",0.2673072,1
"661222","MONDO_0010168","ENSG00000182199","animal_model","impc",0.2677935,1
"661223","MONDO_0010168","ENSG00000184058","animal_model","impc",0.2870649,1
"661224","MONDO_0010168","ENSG00000186790","animal_model","impc",0.2841469,1
"661226","MONDO_0010168","ENSG00000187323","animal_model","impc",0.2622613,1
"661227","MONDO_0010168","ENSG00000196586","animal_model","impc",0.269131,1
"661228","MONDO_0010168","ENSG00000196767","animal_model","impc",0.2874297,1
"661229","MONDO_0010168","ENSG00000198836","animal_model","impc",0.2775812,1
"661230","MONDO_0010168","ENSG00000267534","animal_model","impc",0.2590393,1
"666328","MONDO_0010168","ENSG00000042781","genetic_association","eva",0.5319394,2
"666333","MONDO_0010168","ENSG00000164199","genetic_association","eva",0.5319394,2
"666335","MONDO_0010168","ENSG00000183034","genetic_association","eva",0.7095211,8
"666337","MONDO_0010168","ENSG00000197746","genetic_association","eva",0.1945379,1
"667917","MONDO_0010168","ENSG00000042781","literature","europepmc",0.09206436,12
"667918","MONDO_0010168","ENSG00000066629","literature","europepmc",0.06535256,2
"667919","MONDO_0010168","ENSG00000077498","literature","europepmc",0.06079308,1
"667920","MONDO_0010168","ENSG00000079112","literature","europepmc",0.07005548,7
"667921","MONDO_0010168","ENSG00000091137","literature","europepmc",0.01215862,1
"667922","MONDO_0010168","ENSG00000102290","literature","europepmc",0.02414836,3
"667923","MONDO_0010168","ENSG00000105357","literature","europepmc",0.01215862,1
"667925","MONDO_0010168","ENSG00000115155","literature","europepmc",0.01215862,1
"667926","MONDO_0010168","ENSG00000121579","literature","europepmc",0.02946776,4
"667927","MONDO_0010168","ENSG00000122870","literature","europepmc",0.06079308,1
"667928","MONDO_0010168","ENSG00000132849","literature","europepmc",0.02431723,1
"667929","MONDO_0010168","ENSG00000134183","literature","europepmc",0.03039654,1
"667932","MONDO_0010168","ENSG00000144357","literature","europepmc",0.03039654,1
"667933","MONDO_0010168","ENSG00000148600","literature","europepmc",0.02127758,2
"667935","MONDO_0010168","ENSG00000162761","literature","europepmc",0.01215862,1
"667936","MONDO_0010168","ENSG00000164199","literature","europepmc",0.03039654,1
"667937","MONDO_0010168","ENSG00000164904","literature","europepmc",0.03647585,1
"667938","MONDO_0010168","ENSG00000165091","literature","europepmc",0.01215862,1
"667939","MONDO_0010168","ENSG00000165474","literature","europepmc",0.01215862,1
"667941","MONDO_0010168","ENSG00000198691","literature","europepmc",0.01215862,1
"667942","MONDO_0010168","ENSG00000198707","literature","europepmc",0.01215862,1
"667943","MONDO_0010168","ENSG00000214319","literature","europepmc",0.03039654,1
"667944","MONDO_0010168","ENSG00000265203","literature","europepmc",0.01823792,1
"667945","MONDO_0010168","ENSG00000279050","literature","europepmc",0.01519827,2
"768307","MONDO_0012308","ENSG00000174697","literature","europepmc",0.03647585,1
"774160","MONDO_0012308","ENSG00000038002","animal_model","impc",0.2794658,1
"774161","MONDO_0012308","ENSG00000101871","animal_model","impc",0.2725962,1
"774162","MONDO_0012308","ENSG00000106571","animal_model","impc",0.4120525,4
"774163","MONDO_0012308","ENSG00000125084","animal_model","impc",0.3172791,1
"774164","MONDO_0012308","ENSG00000126778","animal_model","impc",0.2556957,1
"774165","MONDO_0012308","ENSG00000150938","animal_model","impc",0.2804385,1
"774166","MONDO_0012308","ENSG00000152208","animal_model","impc",0.3184342,1
"774167","MONDO_0012308","ENSG00000159640","animal_model","impc",0.2527776,1
"774168","MONDO_0012308","ENSG00000163064","animal_model","impc",0.3053636,1
"774169","MONDO_0012308","ENSG00000165731","animal_model","impc",0.2768517,1
"774170","MONDO_0012308","ENSG00000169344","animal_model","impc",0.2827486,1
"774171","MONDO_0012308","ENSG00000171587","animal_model","impc",0.2708332,1
"774172","MONDO_0012308","ENSG00000182168","animal_model","impc",0.3899319,3
"774173","MONDO_0012308","ENSG00000196482","animal_model","impc",0.2517441,1
"774174","MONDO_0012308","ENSG00000197746","animal_model","impc",0.2954544,1
"850715","MONDO_0015229","ENSG00000008226","literature","europepmc",0.01823792,1
"850716","MONDO_0015229","ENSG00000010610","literature","europepmc",0.08705638,7
"850718","MONDO_0015229","ENSG00000011405","literature","europepmc",0.01215862,1
"850719","MONDO_0015229","ENSG00000011677","literature","europepmc",0.03039654,1
"850720","MONDO_0015229","ENSG00000017427","literature","europepmc",0.01823792,1
"850721","MONDO_0015229","ENSG00000021355","literature","europepmc",0.02431723,1
"850722","MONDO_0015229","ENSG00000022355","literature","europepmc",0.03039654,1
"850723","MONDO_0015229","ENSG00000026508","literature","europepmc",0.01823792,1
"850724","MONDO_0015229","ENSG00000030419","literature","europepmc",0.03039654,1
"850725","MONDO_0015229","ENSG00000039068","literature","europepmc",0.03039654,1
"850726","MONDO_0015229","ENSG00000042317","literature","europepmc",0.1215862,1
"850727","MONDO_0015229","ENSG00000042781","literature","europepmc",0.03934663,3
"850728","MONDO_0015229","ENSG00000044459","literature","europepmc",0.03039654,1
"850729","MONDO_0015229","ENSG00000046651","literature","europepmc",0.02414836,3
"850730","MONDO_0015229","ENSG00000047578","literature","europepmc",0.03039654,1
"850731","MONDO_0015229","ENSG00000047579","literature","europepmc",0.01215862,1
"850732","MONDO_0015229","ENSG00000048342","literature","europepmc",0.01215862,1
"850733","MONDO_0015229","ENSG00000049768","literature","europepmc",0.03495602,2
"850735","MONDO_0015229","ENSG00000064601","literature","europepmc",0.03647585,1
"850736","MONDO_0015229","ENSG00000066933","literature","europepmc",0.1404444,8
"850737","MONDO_0015229","ENSG00000067560","literature","europepmc",0.01215862,1
"850738","MONDO_0015229","ENSG00000071909","literature","europepmc",0.03039654,1
"850739","MONDO_0015229","ENSG00000075624","literature","europepmc",0.03910081,18
"850740","MONDO_0015229","ENSG00000075785","literature","europepmc",0.03039654,1
"850741","MONDO_0015229","ENSG00000077935","literature","europepmc",0.06079308,1
"850742","MONDO_0015229","ENSG00000078674","literature","europepmc",0.01215862,1
"850743","MONDO_0015229","ENSG00000081870","literature","europepmc",0.06079308,1
"850744","MONDO_0015229","ENSG00000082701","literature","europepmc",0.01823792,1
"850745","MONDO_0015229","ENSG00000085662","literature","europepmc",0.02431723,1
"850746","MONDO_0015229","ENSG00000086288","literature","europepmc",0.01215862,1
"850747","MONDO_0015229","ENSG00000089220","literature","europepmc",0.01215862,1
"850748","MONDO_0015229","ENSG00000089250","literature","europepmc",0.1215862,1
"850749","MONDO_0015229","ENSG00000090432","literature","europepmc",0.01215862,1
"850750","MONDO_0015229","ENSG00000095066","literature","europepmc",0.01215862,1
"850751","MONDO_0015229","ENSG00000096433","literature","europepmc",0.03039654,1
"850753","MONDO_0015229","ENSG00000100170","literature","europepmc",0.01215862,1
"850755","MONDO_0015229","ENSG00000100578","literature","europepmc",0.01215862,1
"850756","MONDO_0015229","ENSG00000100811","literature","europepmc",0.03647585,1
"850757","MONDO_0015229","ENSG00000101439","literature","europepmc",0.08966979,2
"850758","MONDO_0015229","ENSG00000102081","literature","europepmc",0.01215862,1
"850759","MONDO_0015229","ENSG00000102245","literature","europepmc",0.05471377,1
"850760","MONDO_0015229","ENSG00000102934","literature","europepmc",0.09118962,1
"850761","MONDO_0015229","ENSG00000103024","literature","europepmc",0.01215862,1
"850762","MONDO_0015229","ENSG00000103494","literature","europepmc",0.01215862,1
"850763","MONDO_0015229","ENSG00000103769","literature","europepmc",0.01215862,1
"850764","MONDO_0015229","ENSG00000104763","literature","europepmc",0.01215862,1
"850765","MONDO_0015229","ENSG00000105329","literature","europepmc",0.01823792,1
"850766","MONDO_0015229","ENSG00000105357","literature","europepmc",0.0227974,2
"850767","MONDO_0015229","ENSG00000106018","literature","europepmc",0.02431723,1
"850768","MONDO_0015229","ENSG00000106080","literature","europepmc",0.01215862,1
"850769","MONDO_0015229","ENSG00000106477","literature","europepmc",0.01215862,1
